id,compound_id,pathway_id,creator_id,updater_id,created_at,updated_at
971,22659,56,,,2015-02-24 22:51:30 UTC,2015-02-24 22:51:30 UTC
972,22661,54,,,2015-02-24 22:51:32 UTC,2015-02-24 22:51:32 UTC
973,22662,62,,,2015-02-24 22:51:34 UTC,2015-02-24 22:51:34 UTC
974,22664,1,,,2015-02-24 22:51:35 UTC,2015-02-24 22:51:35 UTC
975,22665,16,,,2015-02-24 22:51:36 UTC,2015-02-24 22:51:36 UTC
976,22667,60,,,2015-02-24 22:51:38 UTC,2015-02-24 22:51:38 UTC
977,22668,39,,,2015-02-24 22:51:39 UTC,2015-02-24 22:51:39 UTC
978,22671,72,,,2015-02-24 22:51:43 UTC,2015-02-24 22:51:43 UTC
979,22671,11,,,2015-02-24 22:51:43 UTC,2015-02-24 22:51:43 UTC
980,22673,62,,,2015-02-24 22:51:45 UTC,2015-02-24 22:51:45 UTC
981,22674,42,,,2015-02-24 22:51:47 UTC,2015-02-24 22:51:47 UTC
982,22674,97,,,2015-02-24 22:51:47 UTC,2015-02-24 22:51:47 UTC
983,22674,61,,,2015-02-24 22:51:47 UTC,2015-02-24 22:51:47 UTC
984,22676,33,,,2015-02-24 22:51:48 UTC,2015-02-24 22:51:48 UTC
985,22677,1,,,2015-02-24 22:51:49 UTC,2015-02-24 22:51:49 UTC
986,22678,55,,,2015-02-24 22:51:51 UTC,2015-02-24 22:51:51 UTC
987,22678,71,,,2015-02-24 22:51:51 UTC,2015-02-24 22:51:51 UTC
988,22679,71,,,2015-02-24 22:51:51 UTC,2015-02-24 22:51:51 UTC
989,22681,20,,,2015-02-24 22:51:52 UTC,2015-02-24 22:51:52 UTC
990,22682,9,,,2015-02-24 22:51:53 UTC,2015-02-24 22:51:53 UTC
991,22683,51,,,2015-02-24 22:51:54 UTC,2015-02-24 22:51:54 UTC
992,22685,6,,,2015-02-24 22:51:55 UTC,2015-02-24 22:51:55 UTC
993,22685,1,,,2015-02-24 22:51:55 UTC,2015-02-24 22:51:55 UTC
994,22686,11,,,2015-02-24 22:51:55 UTC,2015-02-24 22:51:55 UTC
995,22687,52,,,2015-02-24 22:51:56 UTC,2015-02-24 22:51:56 UTC
996,22687,97,,,2015-02-24 22:51:56 UTC,2015-02-24 22:51:56 UTC
997,22687,53,,,2015-02-24 22:51:56 UTC,2015-02-24 22:51:56 UTC
998,22687,68,,,2015-02-24 22:51:56 UTC,2015-02-24 22:51:56 UTC
999,22690,42,,,2015-02-24 22:52:01 UTC,2015-02-24 22:52:01 UTC
1000,22690,94,,,2015-02-24 22:52:01 UTC,2015-02-24 22:52:01 UTC
1001,22690,52,,,2015-02-24 22:52:01 UTC,2015-02-24 22:52:01 UTC
1002,22690,93,,,2015-02-24 22:52:01 UTC,2015-02-24 22:52:01 UTC
1003,22690,60,,,2015-02-24 22:52:01 UTC,2015-02-24 22:52:01 UTC
1004,22690,7,,,2015-02-24 22:52:01 UTC,2015-02-24 22:52:01 UTC
1005,22691,62,,,2015-02-24 22:52:02 UTC,2015-02-24 22:52:02 UTC
1006,22692,30,,,2015-02-24 22:52:06 UTC,2015-02-24 22:52:06 UTC
1007,22692,72,,,2015-02-24 22:52:06 UTC,2015-02-24 22:52:06 UTC
1008,22692,10,,,2015-02-24 22:52:06 UTC,2015-02-24 22:52:06 UTC
1009,22692,70,,,2015-02-24 22:52:06 UTC,2015-02-24 22:52:06 UTC
1010,22692,11,,,2015-02-24 22:52:06 UTC,2015-02-24 22:52:06 UTC
1011,22694,56,,,2015-02-24 22:52:07 UTC,2015-02-24 22:52:07 UTC
1012,22695,39,,,2015-02-24 22:52:07 UTC,2015-02-24 22:52:07 UTC
1013,22697,56,,,2015-02-24 22:52:09 UTC,2015-02-24 22:52:09 UTC
1014,22701,52,,,2015-02-24 22:52:12 UTC,2015-02-24 22:52:12 UTC
1015,22701,53,,,2015-02-24 22:52:12 UTC,2015-02-24 22:52:12 UTC
1016,22702,30,,,2015-02-24 22:52:12 UTC,2015-02-24 22:52:12 UTC
1017,22702,72,,,2015-02-24 22:52:12 UTC,2015-02-24 22:52:12 UTC
1018,22705,26,,,2015-02-24 22:52:14 UTC,2015-02-24 22:52:14 UTC
1019,22705,71,,,2015-02-24 22:52:14 UTC,2015-02-24 22:52:14 UTC
1020,22707,60,,,2015-02-24 22:52:16 UTC,2015-02-24 22:52:16 UTC
1021,22711,3,,,2015-02-24 22:52:18 UTC,2015-02-24 22:52:18 UTC
1022,22711,4,,,2015-02-24 22:52:18 UTC,2015-02-24 22:52:18 UTC
1023,22713,82,,,2015-02-24 22:52:20 UTC,2015-02-24 22:52:20 UTC
1024,22714,95,,,2015-02-24 22:52:20 UTC,2015-02-24 22:52:20 UTC
1025,22715,31,,,2015-02-24 22:52:21 UTC,2015-02-24 22:52:21 UTC
1026,22719,13,,,2015-02-24 22:52:23 UTC,2015-02-24 22:52:23 UTC
1027,22722,39,,,2015-02-24 22:52:24 UTC,2015-02-24 22:52:24 UTC
1028,22723,54,,,2015-02-24 22:52:25 UTC,2015-02-24 22:52:25 UTC
1029,22724,54,,,2015-02-24 22:52:26 UTC,2015-02-24 22:52:26 UTC
1030,22725,83,,,2015-02-24 22:52:28 UTC,2015-02-24 22:52:28 UTC
1031,22725,84,,,2015-02-24 22:52:28 UTC,2015-02-24 22:52:28 UTC
1032,22725,36,,,2015-02-24 22:52:28 UTC,2015-02-24 22:52:28 UTC
1033,22725,28,,,2015-02-24 22:52:28 UTC,2015-02-24 22:52:28 UTC
1034,22725,34,,,2015-02-24 22:52:28 UTC,2015-02-24 22:52:28 UTC
1035,22725,91,,,2015-02-24 22:52:28 UTC,2015-02-24 22:52:28 UTC
1036,22726,9,,,2015-02-24 22:52:28 UTC,2015-02-24 22:52:28 UTC
1037,22727,60,,,2015-02-24 22:52:29 UTC,2015-02-24 22:52:29 UTC
1038,22728,62,,,2015-02-24 22:52:30 UTC,2015-02-24 22:52:30 UTC
1039,22729,56,,,2015-02-24 22:52:31 UTC,2015-02-24 22:52:31 UTC
1040,22730,13,,,2015-02-24 22:52:31 UTC,2015-02-24 22:52:31 UTC
1041,22731,51,,,2015-02-24 22:52:33 UTC,2015-02-24 22:52:33 UTC
1042,22732,56,,,2015-02-24 22:52:33 UTC,2015-02-24 22:52:33 UTC
1043,22733,91,,,2015-02-24 22:52:35 UTC,2015-02-24 22:52:35 UTC
1044,22734,82,,,2015-02-24 22:52:35 UTC,2015-02-24 22:52:35 UTC
1045,22734,62,,,2015-02-24 22:52:35 UTC,2015-02-24 22:52:35 UTC
1046,22736,75,,,2015-02-24 22:52:37 UTC,2015-02-24 22:52:37 UTC
1047,22738,11,,,2015-02-24 22:52:39 UTC,2015-02-24 22:52:39 UTC
1048,22739,85,,,2015-02-24 22:52:40 UTC,2015-02-24 22:52:40 UTC
1049,22740,30,,,2015-02-24 22:52:40 UTC,2015-02-24 22:52:40 UTC
1050,22740,72,,,2015-02-24 22:52:40 UTC,2015-02-24 22:52:40 UTC
1051,22744,55,,,2015-02-24 22:52:42 UTC,2015-02-24 22:52:42 UTC
1052,22745,26,,,2015-02-24 22:52:42 UTC,2015-02-24 22:52:42 UTC
1053,22747,78,,,2015-02-24 22:52:44 UTC,2015-02-24 22:52:44 UTC
1054,22747,11,,,2015-02-24 22:52:44 UTC,2015-02-24 22:52:44 UTC
1055,22748,79,,,2015-02-24 22:52:45 UTC,2015-02-24 22:52:45 UTC
1056,22749,16,,,2015-02-24 22:52:45 UTC,2015-02-24 22:52:45 UTC
1057,22750,86,,,2015-02-24 22:52:45 UTC,2015-02-24 22:52:45 UTC
1058,22750,77,,,2015-02-24 22:52:46 UTC,2015-02-24 22:52:46 UTC
1059,22750,56,,,2015-02-24 22:52:46 UTC,2015-02-24 22:52:46 UTC
1060,22750,11,,,2015-02-24 22:52:46 UTC,2015-02-24 22:52:46 UTC
1061,22752,54,,,2015-02-24 22:52:49 UTC,2015-02-24 22:52:49 UTC
1062,22752,13,,,2015-02-24 22:52:49 UTC,2015-02-24 22:52:49 UTC
1063,22752,5,,,2015-02-24 22:52:49 UTC,2015-02-24 22:52:49 UTC
1064,22752,74,,,2015-02-24 22:52:49 UTC,2015-02-24 22:52:49 UTC
1065,22752,96,,,2015-02-24 22:52:49 UTC,2015-02-24 22:52:49 UTC
1066,22752,35,,,2015-02-24 22:52:49 UTC,2015-02-24 22:52:49 UTC
1067,22752,18,,,2015-02-24 22:52:49 UTC,2015-02-24 22:52:49 UTC
1068,22752,68,,,2015-02-24 22:52:49 UTC,2015-02-24 22:52:49 UTC
1069,22752,6,,,2015-02-24 22:52:49 UTC,2015-02-24 22:52:49 UTC
1070,22752,64,,,2015-02-24 22:52:49 UTC,2015-02-24 22:52:49 UTC
1071,22752,61,,,2015-02-24 22:52:49 UTC,2015-02-24 22:52:49 UTC
1072,22752,89,,,2015-02-24 22:52:49 UTC,2015-02-24 22:52:49 UTC
1073,22755,54,,,2015-02-24 22:52:51 UTC,2015-02-24 22:52:51 UTC
1074,22757,91,,,2015-02-24 22:52:53 UTC,2015-02-24 22:52:53 UTC
1075,22763,33,,,2015-02-24 22:52:57 UTC,2015-02-24 22:52:57 UTC
1076,22763,75,,,2015-02-24 22:52:57 UTC,2015-02-24 22:52:57 UTC
1077,22763,19,,,2015-02-24 22:52:57 UTC,2015-02-24 22:52:57 UTC
1078,22765,54,,,2015-02-24 22:52:59 UTC,2015-02-24 22:52:59 UTC
1079,22766,73,,,2015-02-24 22:52:59 UTC,2015-02-24 22:52:59 UTC
1080,22767,62,,,2015-02-24 22:53:01 UTC,2015-02-24 22:53:01 UTC
1081,22770,93,,,2015-02-24 22:53:02 UTC,2015-02-24 22:53:02 UTC
1082,22771,34,,,2015-02-24 22:53:04 UTC,2015-02-24 22:53:04 UTC
1083,22771,64,,,2015-02-24 22:53:04 UTC,2015-02-24 22:53:04 UTC
1084,22772,79,,,2015-02-24 22:53:05 UTC,2015-02-24 22:53:05 UTC
1085,22774,16,,,2015-02-24 22:53:06 UTC,2015-02-24 22:53:06 UTC
1086,22776,13,,,2015-02-24 22:53:06 UTC,2015-02-24 22:53:06 UTC
1087,22777,55,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1088,22777,27,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1089,22777,21,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1090,22777,16,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1091,22777,86,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1092,22777,42,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1093,22777,35,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1094,22777,84,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1095,22777,18,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1096,22777,77,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1097,22777,28,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1098,22777,66,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1099,22777,29,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1100,22777,30,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1101,22777,79,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1102,22777,88,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1103,22777,64,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1104,22777,70,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1105,22777,44,,,2015-02-24 22:53:10 UTC,2015-02-24 22:53:10 UTC
1106,22781,1,,,2015-02-24 22:53:17 UTC,2015-02-24 22:53:17 UTC
1107,22785,60,,,2015-02-24 22:53:19 UTC,2015-02-24 22:53:19 UTC
1108,22786,60,,,2015-02-24 22:53:21 UTC,2015-02-24 22:53:21 UTC
1109,22792,92,,,2015-02-24 22:53:25 UTC,2015-02-24 22:53:25 UTC
1110,22795,54,,,2015-02-24 22:53:27 UTC,2015-02-24 22:53:27 UTC
1111,22798,16,,,2015-02-24 22:53:29 UTC,2015-02-24 22:53:29 UTC
1112,22808,91,,,2015-02-24 22:53:32 UTC,2015-02-24 22:53:32 UTC
1113,22811,86,,,2015-02-24 22:53:34 UTC,2015-02-24 22:53:34 UTC
1114,22811,84,,,2015-02-24 22:53:34 UTC,2015-02-24 22:53:34 UTC
1115,22811,77,,,2015-02-24 22:53:34 UTC,2015-02-24 22:53:34 UTC
1116,22811,9,,,2015-02-24 22:53:34 UTC,2015-02-24 22:53:34 UTC
1117,22811,29,,,2015-02-24 22:53:34 UTC,2015-02-24 22:53:34 UTC
1118,22811,10,,,2015-02-24 22:53:34 UTC,2015-02-24 22:53:34 UTC
1119,22811,43,,,2015-02-24 22:53:34 UTC,2015-02-24 22:53:34 UTC
1120,22811,56,,,2015-02-24 22:53:34 UTC,2015-02-24 22:53:34 UTC
1121,22811,11,,,2015-02-24 22:53:34 UTC,2015-02-24 22:53:34 UTC
1122,22812,15,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1123,22812,13,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1124,22812,42,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1125,22812,35,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1126,22812,75,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1127,22812,52,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1128,22812,23,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1129,22812,97,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1130,22812,36,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1131,22812,18,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1132,22812,53,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1133,22812,22,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1134,22812,77,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1135,22812,57,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1136,22812,28,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1137,22812,66,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1138,22812,29,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1139,22812,68,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1140,22812,64,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1141,22812,70,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1142,22812,44,,,2015-02-24 22:53:37 UTC,2015-02-24 22:53:37 UTC
1143,22813,82,,,2015-02-24 22:53:38 UTC,2015-02-24 22:53:38 UTC
1144,22814,1,,,2015-02-24 22:53:39 UTC,2015-02-24 22:53:39 UTC
1145,22815,11,,,2015-02-24 22:53:40 UTC,2015-02-24 22:53:40 UTC
1146,22816,43,,,2015-02-24 22:53:41 UTC,2015-02-24 22:53:41 UTC
1147,22818,16,,,2015-02-24 22:53:41 UTC,2015-02-24 22:53:41 UTC
1148,22820,3,,,2015-02-24 22:53:43 UTC,2015-02-24 22:53:43 UTC
1149,22820,4,,,2015-02-24 22:53:43 UTC,2015-02-24 22:53:43 UTC
1150,22820,81,,,2015-02-24 22:53:43 UTC,2015-02-24 22:53:43 UTC
1151,22825,60,,,2015-02-24 22:53:45 UTC,2015-02-24 22:53:45 UTC
1152,22826,54,,,2015-02-24 22:53:46 UTC,2015-02-24 22:53:46 UTC
1153,22828,26,,,2015-02-24 22:53:48 UTC,2015-02-24 22:53:48 UTC
1154,22829,78,,,2015-02-24 22:53:49 UTC,2015-02-24 22:53:49 UTC
1155,22831,55,,,2015-02-24 22:53:52 UTC,2015-02-24 22:53:52 UTC
1156,22833,27,,,2015-02-24 22:53:55 UTC,2015-02-24 22:53:55 UTC
1157,22833,83,,,2015-02-24 22:53:55 UTC,2015-02-24 22:53:55 UTC
1158,22833,84,,,2015-02-24 22:53:55 UTC,2015-02-24 22:53:55 UTC
1159,22833,28,,,2015-02-24 22:53:55 UTC,2015-02-24 22:53:55 UTC
1160,22837,60,,,2015-02-24 22:53:59 UTC,2015-02-24 22:53:59 UTC
1161,22838,15,,,2015-02-24 22:53:59 UTC,2015-02-24 22:53:59 UTC
1162,22838,75,,,2015-02-24 22:53:59 UTC,2015-02-24 22:53:59 UTC
1163,22838,18,,,2015-02-24 22:53:59 UTC,2015-02-24 22:53:59 UTC
1164,22839,75,,,2015-02-24 22:54:00 UTC,2015-02-24 22:54:00 UTC
1165,22839,22,,,2015-02-24 22:54:00 UTC,2015-02-24 22:54:00 UTC
1166,22846,62,,,2015-02-24 22:54:03 UTC,2015-02-24 22:54:03 UTC
1167,22847,95,,,2015-02-24 22:54:04 UTC,2015-02-24 22:54:04 UTC
1168,22850,60,,,2015-02-24 22:54:07 UTC,2015-02-24 22:54:07 UTC
1169,22852,75,,,2015-02-24 22:54:07 UTC,2015-02-24 22:54:07 UTC
1170,22854,64,,,2015-02-24 22:54:09 UTC,2015-02-24 22:54:09 UTC
1171,22868,15,,,2015-02-24 22:54:19 UTC,2015-02-24 22:54:19 UTC
1172,22868,33,,,2015-02-24 22:54:19 UTC,2015-02-24 22:54:19 UTC
1173,22868,75,,,2015-02-24 22:54:19 UTC,2015-02-24 22:54:19 UTC
1174,22868,18,,,2015-02-24 22:54:19 UTC,2015-02-24 22:54:19 UTC
1175,22868,22,,,2015-02-24 22:54:19 UTC,2015-02-24 22:54:19 UTC
1176,22868,19,,,2015-02-24 22:54:19 UTC,2015-02-24 22:54:19 UTC
1177,22868,93,,,2015-02-24 22:54:19 UTC,2015-02-24 22:54:19 UTC
1178,22877,8,,,2015-02-24 22:54:30 UTC,2015-02-24 22:54:30 UTC
1179,22879,85,,,2015-02-24 22:54:30 UTC,2015-02-24 22:54:30 UTC
1180,22882,1,,,2015-02-24 22:54:32 UTC,2015-02-24 22:54:32 UTC
1181,22928,30,,,2015-02-24 22:55:07 UTC,2015-02-24 22:55:07 UTC
1182,22928,72,,,2015-02-24 22:55:07 UTC,2015-02-24 22:55:07 UTC
1183,22937,65,,,2015-02-24 22:55:11 UTC,2015-02-24 22:55:11 UTC
1184,22943,8,,,2015-02-24 22:55:14 UTC,2015-02-24 22:55:14 UTC
1185,22949,16,,,2015-02-24 22:55:18 UTC,2015-02-24 22:55:18 UTC
1186,22952,19,,,2015-02-24 22:55:20 UTC,2015-02-24 22:55:20 UTC
1187,22954,65,,,2015-02-24 22:55:20 UTC,2015-02-24 22:55:20 UTC
1188,22955,86,,,2015-02-24 22:55:23 UTC,2015-02-24 22:55:23 UTC
1189,22955,84,,,2015-02-24 22:55:23 UTC,2015-02-24 22:55:23 UTC
1190,22955,9,,,2015-02-24 22:55:23 UTC,2015-02-24 22:55:23 UTC
1191,22955,29,,,2015-02-24 22:55:23 UTC,2015-02-24 22:55:23 UTC
1192,22957,80,,,2015-02-24 22:55:26 UTC,2015-02-24 22:55:26 UTC
1193,22964,60,,,2015-02-24 22:55:28 UTC,2015-02-24 22:55:28 UTC
1194,22968,56,,,2015-02-24 22:55:29 UTC,2015-02-24 22:55:29 UTC
1195,22971,62,,,2015-02-24 22:55:30 UTC,2015-02-24 22:55:30 UTC
1196,22980,6,,,2015-02-24 22:55:35 UTC,2015-02-24 22:55:35 UTC
1197,22980,1,,,2015-02-24 22:55:35 UTC,2015-02-24 22:55:35 UTC
1198,22982,11,,,2015-02-24 22:55:36 UTC,2015-02-24 22:55:36 UTC
1199,22984,30,,,2015-02-24 22:55:39 UTC,2015-02-24 22:55:39 UTC
1200,22991,93,,,2015-02-24 22:55:42 UTC,2015-02-24 22:55:42 UTC
1201,22993,26,,,2015-02-24 22:55:42 UTC,2015-02-24 22:55:42 UTC
1202,23009,16,,,2015-02-24 22:55:48 UTC,2015-02-24 22:55:48 UTC
1203,23010,26,,,2015-02-24 22:55:49 UTC,2015-02-24 22:55:49 UTC
1204,23019,73,,,2015-02-24 22:55:52 UTC,2015-02-24 22:55:52 UTC
1205,23023,18,,,2015-02-24 22:55:54 UTC,2015-02-24 22:55:54 UTC
1206,23034,85,,,2015-02-24 22:55:56 UTC,2015-02-24 22:55:56 UTC
1207,23037,20,,,2015-02-24 22:55:57 UTC,2015-02-24 22:55:57 UTC
1208,23038,16,,,2015-02-24 22:55:57 UTC,2015-02-24 22:55:57 UTC
1209,23041,11,,,2015-02-24 22:55:58 UTC,2015-02-24 22:55:58 UTC
1210,23043,96,,,2015-02-24 22:55:59 UTC,2015-02-24 22:55:59 UTC
1211,23045,10,,,2015-02-24 22:55:59 UTC,2015-02-24 22:55:59 UTC
1212,23050,65,,,2015-02-24 22:56:02 UTC,2015-02-24 22:56:02 UTC
1213,23058,54,,,2015-02-24 22:56:07 UTC,2015-02-24 22:56:07 UTC
1214,23062,16,,,2015-02-24 22:56:07 UTC,2015-02-24 22:56:07 UTC
1215,23069,93,,,2015-02-24 22:56:09 UTC,2015-02-24 22:56:09 UTC
1216,23073,20,,,2015-02-24 22:56:10 UTC,2015-02-24 22:56:10 UTC
1217,23075,10,,,2015-02-24 22:56:10 UTC,2015-02-24 22:56:10 UTC
1218,23075,11,,,2015-02-24 22:56:11 UTC,2015-02-24 22:56:11 UTC
1219,23081,65,,,2015-02-24 22:56:11 UTC,2015-02-24 22:56:11 UTC
1220,23083,54,,,2015-02-24 22:56:12 UTC,2015-02-24 22:56:12 UTC
1221,23084,26,,,2015-02-24 22:56:12 UTC,2015-02-24 22:56:12 UTC
1222,23093,10,,,2015-02-24 22:56:16 UTC,2015-02-24 22:56:16 UTC
1223,23093,70,,,2015-02-24 22:56:16 UTC,2015-02-24 22:56:16 UTC
1224,23098,54,,,2015-02-24 22:56:18 UTC,2015-02-24 22:56:18 UTC
1225,23101,26,,,2015-02-24 22:56:20 UTC,2015-02-24 22:56:20 UTC
1226,23103,93,,,2015-02-24 22:56:21 UTC,2015-02-24 22:56:21 UTC
1227,23121,10,,,2015-02-24 22:56:26 UTC,2015-02-24 22:56:26 UTC
1228,23122,10,,,2015-02-24 22:56:26 UTC,2015-02-24 22:56:26 UTC
1229,23122,70,,,2015-02-24 22:56:26 UTC,2015-02-24 22:56:26 UTC
1230,23123,54,,,2015-02-24 22:56:26 UTC,2015-02-24 22:56:26 UTC
1231,23124,54,,,2015-02-24 22:56:27 UTC,2015-02-24 22:56:27 UTC
1232,23134,54,,,2015-02-24 22:56:29 UTC,2015-02-24 22:56:29 UTC
1233,23145,85,,,2015-02-24 22:56:34 UTC,2015-02-24 22:56:34 UTC
1234,23206,78,,,2015-02-24 22:57:04 UTC,2015-02-24 22:57:04 UTC
1235,23212,54,,,2015-02-24 22:57:07 UTC,2015-02-24 22:57:07 UTC
1236,23223,54,,,2015-02-24 22:57:12 UTC,2015-02-24 22:57:12 UTC
1237,23224,67,,,2015-02-24 22:57:13 UTC,2015-02-24 22:57:13 UTC
1238,23225,2,,,2015-02-24 22:57:14 UTC,2015-02-24 22:57:14 UTC
1239,23228,95,,,2015-02-24 22:57:16 UTC,2015-02-24 22:57:16 UTC
1240,23232,22,,,2015-02-24 22:57:19 UTC,2015-02-24 22:57:19 UTC
1241,23237,83,,,2015-02-24 22:57:27 UTC,2015-02-24 22:57:27 UTC
1242,23237,84,,,2015-02-24 22:57:27 UTC,2015-02-24 22:57:27 UTC
1243,23237,66,,,2015-02-24 22:57:27 UTC,2015-02-24 22:57:27 UTC
1244,23237,29,,,2015-02-24 22:57:27 UTC,2015-02-24 22:57:27 UTC
1245,23240,54,,,2015-02-24 22:57:29 UTC,2015-02-24 22:57:29 UTC
1246,23245,65,,,2015-02-24 22:57:32 UTC,2015-02-24 22:57:32 UTC
1247,23249,2,,,2015-02-24 22:57:34 UTC,2015-02-24 22:57:34 UTC
1248,23250,89,,,2015-02-24 22:57:35 UTC,2015-02-24 22:57:35 UTC
1249,23254,67,,,2015-02-24 22:57:38 UTC,2015-02-24 22:57:38 UTC
1250,23264,43,,,2015-02-24 22:57:43 UTC,2015-02-24 22:57:43 UTC
1251,23268,54,,,2015-02-24 22:57:45 UTC,2015-02-24 22:57:45 UTC
1252,23270,8,,,2015-02-24 22:57:47 UTC,2015-02-24 22:57:47 UTC
1253,23274,12,,,2015-02-24 22:57:50 UTC,2015-02-24 22:57:50 UTC
1254,23275,85,,,2015-02-24 22:57:52 UTC,2015-02-24 22:57:52 UTC
1255,23285,2,,,2015-02-24 22:57:57 UTC,2015-02-24 22:57:57 UTC
1256,23290,54,,,2015-02-24 22:57:59 UTC,2015-02-24 22:57:59 UTC
1257,23293,54,,,2015-02-24 22:58:00 UTC,2015-02-24 22:58:00 UTC
1258,23303,20,,,2015-02-24 22:58:03 UTC,2015-02-24 22:58:03 UTC
1259,23309,60,,,2015-02-24 22:58:04 UTC,2015-02-24 22:58:04 UTC
1260,23317,55,,,2015-02-24 22:58:06 UTC,2015-02-24 22:58:06 UTC
1261,23317,71,,,2015-02-24 22:58:06 UTC,2015-02-24 22:58:06 UTC
1262,23320,74,,,2015-02-24 22:58:06 UTC,2015-02-24 22:58:06 UTC
1263,23327,18,,,2015-02-24 22:58:15 UTC,2015-02-24 22:58:15 UTC
1264,23327,7,,,2015-02-24 22:58:15 UTC,2015-02-24 22:58:15 UTC
1265,23329,26,,,2015-02-24 22:58:17 UTC,2015-02-24 22:58:17 UTC
1266,23330,74,,,2015-02-24 22:58:17 UTC,2015-02-24 22:58:17 UTC
1267,23332,72,,,2015-02-24 22:58:18 UTC,2015-02-24 22:58:18 UTC
1268,23335,79,,,2015-02-24 22:58:19 UTC,2015-02-24 22:58:19 UTC
1269,23344,1,,,2015-02-24 22:58:23 UTC,2015-02-24 22:58:23 UTC
1270,23346,52,,,2015-02-24 22:58:24 UTC,2015-02-24 22:58:24 UTC
1271,23346,53,,,2015-02-24 22:58:25 UTC,2015-02-24 22:58:25 UTC
1272,23346,82,,,2015-02-24 22:58:25 UTC,2015-02-24 22:58:25 UTC
1273,23346,46,,,2015-02-24 22:58:25 UTC,2015-02-24 22:58:25 UTC
1274,23348,47,,,2015-02-24 22:58:28 UTC,2015-02-24 22:58:28 UTC
1275,23350,3,,,2015-02-24 22:58:28 UTC,2015-02-24 22:58:28 UTC
1276,23350,4,,,2015-02-24 22:58:28 UTC,2015-02-24 22:58:28 UTC
1277,23351,16,,,2015-02-24 22:58:29 UTC,2015-02-24 22:58:29 UTC
1278,23359,55,,,2015-02-24 22:58:32 UTC,2015-02-24 22:58:32 UTC
1279,23361,27,,,2015-02-24 22:58:37 UTC,2015-02-24 22:58:37 UTC
1280,23361,83,,,2015-02-24 22:58:37 UTC,2015-02-24 22:58:37 UTC
1281,23361,84,,,2015-02-24 22:58:37 UTC,2015-02-24 22:58:37 UTC
1282,23361,28,,,2015-02-24 22:58:37 UTC,2015-02-24 22:58:37 UTC
1283,23361,66,,,2015-02-24 22:58:37 UTC,2015-02-24 22:58:37 UTC
1284,23379,61,,,2015-02-24 22:58:47 UTC,2015-02-24 22:58:47 UTC
1285,23381,83,,,2015-02-24 22:58:51 UTC,2015-02-24 22:58:51 UTC
1286,23381,66,,,2015-02-24 22:58:51 UTC,2015-02-24 22:58:51 UTC
1287,23385,95,,,2015-02-24 22:58:53 UTC,2015-02-24 22:58:53 UTC
1288,23390,1,,,2015-02-24 22:58:54 UTC,2015-02-24 22:58:54 UTC
